x,cos_loss,cos,sin_loss,sin,tan_loss,tan,output
1.2770574,0.19583402213969103,0.09369901706789986,0.0340524738366782,0.9571680203638312,10.0,10.0,0.09369901706789986
1.277232,0.19578390564701587,0.09358203612790063,0.03402385289201504,0.9572185496221413,10.0,10.0,0.09358203612790063
1.2774066,0.19573364470984517,0.09346519081404009,0.03399520839664749,0.9572690497094476,10.0,10.0,0.09346519081404009
1.277581,0.19568325830306718,0.09334858963132478,0.0339665586765413,0.9573194821373012,10.0,10.0,0.09334858963132478
1.2777556,0.1956327082203943,0.09323201584824692,0.033937867320634085,0.9573699239002381,10.0,10.0,0.09323201584824692
1.2779301,0.19558201330723868,0.09311557809256933,0.03390915262892824,0.9574203364875584,10.0,10.0,0.09311557809256933
1.2781045,0.19553119294298787,0.09299938448493321,0.03388043300785981,0.9574706814775638,10.0,10.0,0.09299938448493321
1.2782791,0.1954802081281765,0.0928832190467316,0.033851671888216917,0.9575210357313,10.0,10.0,0.0928832190467316
1.2784537,0.19542907811235458,0.09276719002173481,0.033822887650656885,0.9575713608048144,10.0,10.0,0.09276719002173481
1.2786282,0.19537780277541106,0.09265129753514811,0.033794080368480084,0.9576216566965734,10.0,10.0,0.09265129753514811
1.2788029,0.19532638199894892,0.09253554171046298,0.033765250115307066,0.9576719234050441,10.0,10.0,0.09253554171046298
1.2789773,0.19527487162415474,0.09241999424000442,0.033736422044862824,0.9577221226198147,10.0,10.0,0.09241999424000442
1.2791518,0.19522315971184512,0.09230451201790241,0.0337075460817593,0.9577723309793776,10.0,10.0,0.09230451201790241
1.2793264,0.19517126631476428,0.09218920251823541,0.03367864078799121,0.9578225101510606,10.0,10.0,0.09218920251823541
1.2795008,0.19511931899725565,0.0920740657302127,0.03364974452867786,0.9578726218912306,10.0,10.0,0.0920740657302127
1.2796755,0.19506716953324751,0.09195899479476125,0.033620800571503406,0.9579227427048337,10.0,10.0,0.09195899479476125
1.27985,0.19501487395551229,0.09184406122598401,0.03359183409154465,0.957972834325973,10.0,10.0,0.09184406122598401
1.2800244,0.1949624531351733,0.09172937172631658,0.03356286378489037,0.9580228585778049,10.0,10.0,0.09172937172631658
1.280199,0.19490986514702635,0.09161471309579651,0.033533852512666495,0.9580728918317084,10.0,10.0,0.09161471309579651
1.2803736,0.1948571307311598,0.09150019216122905,0.03350481894588575,0.9581228958885724,10.0,10.0,0.09150019216122905
1.2805482,0.19480424978629476,0.09138580902898999,0.0334757631612439,0.9581728707468731,10.0,10.0,0.09138580902898999
1.2807227,0.19475122221285152,0.09127156380375638,0.03344668523572947,0.9582228164050873,10.0,10.0,0.09127156380375638
1.2808971,0.19469806956401448,0.0911575625391715,0.03341760399419513,0.9582726947977219,10.0,10.0,0.0911575625391715
1.2810718,0.194644748576506,0.0910435933067938,0.03338848204431277,0.9583225820734743,10.0,10.0,0.0910435933067938
1.2812463,0.19459128067199458,0.09092976228513547,0.033359338186190746,0.958372440144578,10.0,10.0,0.09092976228513547
1.2814207,0.1945377230024078,0.09081613994901032,0.033330197712405085,0.9584222310123567,10.0,10.0,0.09081613994901032
1.2815952,0.19448396107965749,0.09070258555495142,0.03330101028176158,0.9584720306918851,10.0,10.0,0.09070258555495142
1.2817699,0.1944300519667313,0.09058916966007761,0.03327180117808726,0.9585218011622104,10.0,10.0,0.09058916966007761
1.2819444,0.1943760180381097,0.09047599753652671,0.03324258937828639,0.958571504491484,10.0,10.0,0.09047599753652671
1.2821189,0.19432181441897092,0.09036285878780095,0.03321333719055941,0.9586212165611365,10.0,10.0,0.09036285878780095
1.2822934,0.19426746335174705,0.09024985881146379,0.03318406356747117,0.9586708994170396,10.0,10.0,0.09024985881146379
1.282468,0.19421298762261963,0.09013710248779465,0.03315478756092205,0.9587205151941828,10.0,10.0,0.09013710248779465
1.2826425,0.194158341548784,0.09002438018858436,0.03312547133132937,0.9587701396403319,10.0,10.0,0.09002438018858436
1.2828171,0.19410354778413028,0.08991179691979226,0.033096133906460934,0.958819734868193,10.0,10.0,0.08991179691979226
1.2829916,0.19404860625108367,0.08979935276409433,0.03306677536689484,0.9588693008762549,10.0,10.0,0.08979935276409433
1.2831662,0.19399351687375038,0.0896870478024853,0.03303739579346798,0.9589188376630068,10.0,10.0,0.0896870478024853
1.2833406,0.19393833784143744,0.08957495154511612,0.03300802058082042,0.9589683074748697,10.0,10.0,0.08957495154511612
1.2835152,0.19388295264746547,0.08946292512164265,0.03297859919191315,0.9590177858367662,10.0,10.0,0.08946292512164265
1.2836897,0.1938273847625347,0.08935107275423097,0.03294915082484029,0.9590672349728279,10.0,10.0,0.08935107275423097
1.2838641,0.19377176196114104,0.08923939438759239,0.03291971329299459,0.9591166171963411,10.0,10.0,0.08923939438759239
1.2840388,0.19371593251183603,0.08912778633664412,0.03289022980422096,0.9591660078985086,10.0,10.0,0.08912778633664412
1.2842133,0.1936599547980734,0.08901631793055965,0.03286072577176136,0.9592153693703241,10.0,10.0,0.08901631793055965
1.2843878,0.19360385312102607,0.0889050926070879,0.03283122051657472,0.9592646639919504,10.0,10.0,0.0889050926070879
